,dataset,algorithm,time_ms,instance
5700,complejidad-DP,DP,2.9437,instancias/complejidad-DP/n_450-m_350-i_1.in
5701,complejidad-DP,DP,2.19198,instancias/complejidad-DP/n_450-m_200-i_0.in
5702,complejidad-DP,DP,4.274,instancias/complejidad-DP/n_700-m_300-i_0.in
5703,complejidad-DP,DP,0.916321,instancias/complejidad-DP/n_150-m_500-i_1.in
5704,complejidad-DP,DP,13.064,instancias/complejidad-DP/n_600-m_1000-i_1.in
5705,complejidad-DP,DP,5.02316,instancias/complejidad-DP/n_450-m_650-i_1.in
5706,complejidad-DP,DP,5.37266,instancias/complejidad-DP/n_650-m_300-i_0.in
5707,complejidad-DP,DP,2.61912,instancias/complejidad-DP/n_300-m_400-i_0.in
5708,complejidad-DP,DP,3.52486,instancias/complejidad-DP/n_350-m_400-i_1.in
5709,complejidad-DP,DP,0.3856,instancias/complejidad-DP/n_50-m_800-i_0.in
5710,complejidad-DP,DP,9.70102,instancias/complejidad-DP/n_900-m_400-i_1.in
5711,complejidad-DP,DP,0.392989,instancias/complejidad-DP/n_100-m_300-i_0.in
5712,complejidad-DP,DP,1.31254,instancias/complejidad-DP/n_200-m_500-i_1.in
5713,complejidad-DP,DP,12.941,instancias/complejidad-DP/n_850-m_700-i_0.in
5714,complejidad-DP,DP,11.9555,instancias/complejidad-DP/n_950-m_550-i_1.in
5715,complejidad-DP,DP,17.1742,instancias/complejidad-DP/n_1000-m_800-i_2.in
5716,complejidad-DP,DP,2.46679,instancias/complejidad-DP/n_250-m_750-i_2.in
5717,complejidad-DP,DP,3.42928,instancias/complejidad-DP/n_450-m_350-i_2.in
5718,complejidad-DP,DP,7.94111,instancias/complejidad-DP/n_600-m_650-i_2.in
5719,complejidad-DP,DP,5.66963,instancias/complejidad-DP/n_450-m_700-i_2.in
5720,complejidad-DP,DP,3.10525,instancias/complejidad-DP/n_300-m_550-i_2.in
5721,complejidad-DP,DP,2.4112,instancias/complejidad-DP/n_250-m_650-i_1.in
5722,complejidad-DP,DP,1.52523,instancias/complejidad-DP/n_650-m_100-i_1.in
5723,complejidad-DP,DP,16.9536,instancias/complejidad-DP/n_800-m_750-i_0.in
5724,complejidad-DP,DP,0.208004,instancias/complejidad-DP/n_200-m_50-i_1.in
5725,complejidad-DP,DP,7.29073,instancias/complejidad-DP/n_700-m_400-i_1.in
5726,complejidad-DP,DP,3.01827,instancias/complejidad-DP/n_300-m_550-i_0.in
5727,complejidad-DP,DP,7.80516,instancias/complejidad-DP/n_500-m_850-i_1.in
5728,complejidad-DP,DP,1.61102,instancias/complejidad-DP/n_350-m_250-i_0.in
5729,complejidad-DP,DP,5.93726,instancias/complejidad-DP/n_400-m_900-i_1.in
5730,complejidad-DP,DP,2.82613,instancias/complejidad-DP/n_600-m_200-i_2.in
5731,complejidad-DP,DP,9.66183,instancias/complejidad-DP/n_500-m_750-i_0.in
5732,complejidad-DP,DP,8.17653,instancias/complejidad-DP/n_600-m_700-i_1.in
5733,complejidad-DP,DP,0.47275,instancias/complejidad-DP/n_450-m_50-i_2.in
5734,complejidad-DP,DP,0.868424,instancias/complejidad-DP/n_800-m_50-i_0.in
5735,complejidad-DP,DP,14.3241,instancias/complejidad-DP/n_750-m_900-i_1.in
5736,complejidad-DP,DP,3.49457,instancias/complejidad-DP/n_500-m_400-i_2.in
5737,complejidad-DP,DP,6.10656,instancias/complejidad-DP/n_450-m_700-i_0.in
5738,complejidad-DP,DP,9.69453,instancias/complejidad-DP/n_600-m_900-i_0.in
5739,complejidad-DP,DP,3.76593,instancias/complejidad-DP/n_350-m_800-i_0.in
5740,complejidad-DP,DP,11.3214,instancias/complejidad-DP/n_750-m_600-i_1.in
5741,complejidad-DP,DP,15.6478,instancias/complejidad-DP/n_1000-m_750-i_2.in
5742,complejidad-DP,DP,1.69399,instancias/complejidad-DP/n_200-m_950-i_1.in
5743,complejidad-DP,DP,1.11746,instancias/complejidad-DP/n_150-m_800-i_2.in
5744,complejidad-DP,DP,1.91578,instancias/complejidad-DP/n_950-m_100-i_0.in
5745,complejidad-DP,DP,2.50138,instancias/complejidad-DP/n_900-m_150-i_2.in
5746,complejidad-DP,DP,0.877614,instancias/complejidad-DP/n_150-m_500-i_2.in
5747,complejidad-DP,DP,9.36697,instancias/complejidad-DP/n_600-m_700-i_0.in
5748,complejidad-DP,DP,15.5088,instancias/complejidad-DP/n_800-m_900-i_0.in
5749,complejidad-DP,DP,6.32702,instancias/complejidad-DP/n_550-m_700-i_1.in
5750,complejidad-DP,DP,0.339064,instancias/complejidad-DP/n_200-m_100-i_2.in
5751,complejidad-DP,DP,6.28883,instancias/complejidad-DP/n_900-m_300-i_2.in
5752,complejidad-DP,DP,7.79326,instancias/complejidad-DP/n_400-m_950-i_0.in
5753,complejidad-DP,DP,0.230974,instancias/complejidad-DP/n_50-m_950-i_0.in
5754,complejidad-DP,DP,17.4203,instancias/complejidad-DP/n_900-m_950-i_2.in
5755,complejidad-DP,DP,0.428282,instancias/complejidad-DP/n_100-m_350-i_2.in
5756,complejidad-DP,DP,6.48177,instancias/complejidad-DP/n_400-m_950-i_2.in
5757,complejidad-DP,DP,7.96787,instancias/complejidad-DP/n_500-m_750-i_1.in
5758,complejidad-DP,DP,0.424535,instancias/complejidad-DP/n_350-m_50-i_1.in
5759,complejidad-DP,DP,8.88134,instancias/complejidad-DP/n_650-m_700-i_1.in
5760,complejidad-DP,DP,5.6958,instancias/complejidad-DP/n_550-m_450-i_2.in
5761,complejidad-DP,DP,0.27886,instancias/complejidad-DP/n_50-m_600-i_1.in
5762,complejidad-DP,DP,1.08651,instancias/complejidad-DP/n_950-m_50-i_0.in
5763,complejidad-DP,DP,15.484,instancias/complejidad-DP/n_1000-m_650-i_2.in
5764,complejidad-DP,DP,10.3436,instancias/complejidad-DP/n_850-m_550-i_0.in
5765,complejidad-DP,DP,3.71001,instancias/complejidad-DP/n_400-m_600-i_0.in
5766,complejidad-DP,DP,0.247129,instancias/complejidad-DP/n_50-m_1000-i_1.in
5767,complejidad-DP,DP,1.71753,instancias/complejidad-DP/n_300-m_300-i_1.in
5768,complejidad-DP,DP,12.3818,instancias/complejidad-DP/n_700-m_750-i_1.in
5769,complejidad-DP,DP,3.59701,instancias/complejidad-DP/n_300-m_900-i_0.in
5770,complejidad-DP,DP,3.1248,instancias/complejidad-DP/n_750-m_200-i_2.in
5771,complejidad-DP,DP,0.753058,instancias/complejidad-DP/n_350-m_100-i_2.in
5772,complejidad-DP,DP,7.18767,instancias/complejidad-DP/n_450-m_800-i_1.in
5773,complejidad-DP,DP,9.06379,instancias/complejidad-DP/n_550-m_1000-i_1.in
5774,complejidad-DP,DP,1.58428,instancias/complejidad-DP/n_200-m_700-i_1.in
5775,complejidad-DP,DP,1.72233,instancias/complejidad-DP/n_250-m_400-i_1.in
5776,complejidad-DP,DP,0.642719,instancias/complejidad-DP/n_200-m_150-i_2.in
5777,complejidad-DP,DP,1.42155,instancias/complejidad-DP/n_1000-m_50-i_1.in
5778,complejidad-DP,DP,1.28194,instancias/complejidad-DP/n_150-m_650-i_2.in
5779,complejidad-DP,DP,0.192181,instancias/complejidad-DP/n_50-m_350-i_1.in
5780,complejidad-DP,DP,1.19908,instancias/complejidad-DP/n_150-m_400-i_2.in
5781,complejidad-DP,DP,1.38109,instancias/complejidad-DP/n_200-m_500-i_0.in
5782,complejidad-DP,DP,9.56681,instancias/complejidad-DP/n_800-m_600-i_1.in
5783,complejidad-DP,DP,5.98894,instancias/complejidad-DP/n_850-m_350-i_0.in
5784,complejidad-DP,DP,0.709205,instancias/complejidad-DP/n_250-m_150-i_0.in
5785,complejidad-DP,DP,20.6654,instancias/complejidad-DP/n_1000-m_850-i_0.in
5786,complejidad-DP,DP,21.764,instancias/complejidad-DP/n_1000-m_1000-i_0.in
5787,complejidad-DP,DP,1.09968,instancias/complejidad-DP/n_1000-m_50-i_2.in
5788,complejidad-DP,DP,1.78149,instancias/complejidad-DP/n_200-m_450-i_1.in
5789,complejidad-DP,DP,10.6181,instancias/complejidad-DP/n_600-m_800-i_0.in
5790,complejidad-DP,DP,6.97877,instancias/complejidad-DP/n_600-m_700-i_2.in
5791,complejidad-DP,DP,10.1842,instancias/complejidad-DP/n_850-m_600-i_1.in
5792,complejidad-DP,DP,0.929142,instancias/complejidad-DP/n_150-m_450-i_1.in
5793,complejidad-DP,DP,0.286807,instancias/complejidad-DP/n_250-m_50-i_2.in
5794,complejidad-DP,DP,11.7361,instancias/complejidad-DP/n_950-m_400-i_2.in
5795,complejidad-DP,DP,1.96937,instancias/complejidad-DP/n_200-m_600-i_2.in
5796,complejidad-DP,DP,3.44431,instancias/complejidad-DP/n_600-m_250-i_1.in
5797,complejidad-DP,DP,2.63788,instancias/complejidad-DP/n_200-m_1000-i_0.in
5798,complejidad-DP,DP,19.4101,instancias/complejidad-DP/n_1000-m_900-i_1.in
5799,complejidad-DP,DP,7.88041,instancias/complejidad-DP/n_950-m_350-i_2.in
5800,complejidad-DP,DP,3.33417,instancias/complejidad-DP/n_600-m_250-i_0.in
5801,complejidad-DP,DP,17.5253,instancias/complejidad-DP/n_800-m_1000-i_2.in
5802,complejidad-DP,DP,12.1554,instancias/complejidad-DP/n_850-m_750-i_2.in
5803,complejidad-DP,DP,1.34316,instancias/complejidad-DP/n_300-m_250-i_0.in
5804,complejidad-DP,DP,2.22254,instancias/complejidad-DP/n_300-m_450-i_2.in
5805,complejidad-DP,DP,2.66781,instancias/complejidad-DP/n_400-m_250-i_1.in
5806,complejidad-DP,DP,3.04013,instancias/complejidad-DP/n_500-m_300-i_1.in
5807,complejidad-DP,DP,3.45987,instancias/complejidad-DP/n_250-m_1000-i_0.in
5808,complejidad-DP,DP,6.11947,instancias/complejidad-DP/n_400-m_900-i_2.in
5809,complejidad-DP,DP,14.5735,instancias/complejidad-DP/n_900-m_750-i_1.in
5810,complejidad-DP,DP,1.83694,instancias/complejidad-DP/n_250-m_550-i_0.in
5811,complejidad-DP,DP,0.848827,instancias/complejidad-DP/n_200-m_300-i_2.in
5812,complejidad-DP,DP,4.44397,instancias/complejidad-DP/n_500-m_350-i_0.in
5813,complejidad-DP,DP,1.76912,instancias/complejidad-DP/n_800-m_100-i_2.in
5814,complejidad-DP,DP,0.183405,instancias/complejidad-DP/n_50-m_500-i_2.in
5815,complejidad-DP,DP,12.5452,instancias/complejidad-DP/n_650-m_800-i_1.in
5816,complejidad-DP,DP,15.044,instancias/complejidad-DP/n_900-m_700-i_0.in
5817,complejidad-DP,DP,5.70309,instancias/complejidad-DP/n_750-m_350-i_1.in
5818,complejidad-DP,DP,0.150976,instancias/complejidad-DP/n_50-m_300-i_2.in
5819,complejidad-DP,DP,13.2245,instancias/complejidad-DP/n_600-m_950-i_0.in
5820,complejidad-DP,DP,17.3338,instancias/complejidad-DP/n_950-m_850-i_2.in
5821,complejidad-DP,DP,2.50942,instancias/complejidad-DP/n_300-m_550-i_1.in
5822,complejidad-DP,DP,14.8312,instancias/complejidad-DP/n_950-m_650-i_1.in
5823,complejidad-DP,DP,0.945375,instancias/complejidad-DP/n_150-m_550-i_1.in
5824,complejidad-DP,DP,3.08014,instancias/complejidad-DP/n_250-m_800-i_1.in
5825,complejidad-DP,DP,1.10235,instancias/complejidad-DP/n_250-m_250-i_0.in
5826,complejidad-DP,DP,12.3417,instancias/complejidad-DP/n_950-m_550-i_2.in
5827,complejidad-DP,DP,3.52744,instancias/complejidad-DP/n_900-m_200-i_2.in
5828,complejidad-DP,DP,8.03644,instancias/complejidad-DP/n_650-m_600-i_1.in
5829,complejidad-DP,DP,3.85706,instancias/complejidad-DP/n_900-m_200-i_1.in
5830,complejidad-DP,DP,13.7593,instancias/complejidad-DP/n_750-m_800-i_2.in
5831,complejidad-DP,DP,1.48386,instancias/complejidad-DP/n_800-m_100-i_1.in
5832,complejidad-DP,DP,0.747977,instancias/complejidad-DP/n_750-m_50-i_0.in
5833,complejidad-DP,DP,15.6224,instancias/complejidad-DP/n_900-m_800-i_0.in
5834,complejidad-DP,DP,6.3442,instancias/complejidad-DP/n_550-m_650-i_1.in
5835,complejidad-DP,DP,0.893155,instancias/complejidad-DP/n_800-m_50-i_1.in
5836,complejidad-DP,DP,7.47215,instancias/complejidad-DP/n_450-m_750-i_0.in
5837,complejidad-DP,DP,1.14059,instancias/complejidad-DP/n_350-m_150-i_2.in
5838,complejidad-DP,DP,2.96353,instancias/complejidad-DP/n_300-m_500-i_2.in
5839,complejidad-DP,DP,9.80801,instancias/complejidad-DP/n_750-m_500-i_0.in
5840,complejidad-DP,DP,0.602463,instancias/complejidad-DP/n_600-m_50-i_2.in
5841,complejidad-DP,DP,11.148,instancias/complejidad-DP/n_750-m_750-i_2.in
5842,complejidad-DP,DP,1.7574,instancias/complejidad-DP/n_200-m_600-i_0.in
5843,complejidad-DP,DP,2.87999,instancias/complejidad-DP/n_500-m_300-i_0.in
5844,complejidad-DP,DP,0.884971,instancias/complejidad-DP/n_700-m_50-i_0.in
5845,complejidad-DP,DP,2.20055,instancias/complejidad-DP/n_500-m_150-i_0.in
5846,complejidad-DP,DP,6.72269,instancias/complejidad-DP/n_300-m_950-i_0.in
5847,complejidad-DP,DP,7.35928,instancias/complejidad-DP/n_1000-m_350-i_0.in
5848,complejidad-DP,DP,0.635682,instancias/complejidad-DP/n_100-m_700-i_1.in
5849,complejidad-DP,DP,3.86165,instancias/complejidad-DP/n_950-m_150-i_1.in
5850,complejidad-DP,DP,7.23353,instancias/complejidad-DP/n_450-m_750-i_1.in
5851,complejidad-DP,DP,4.1932,instancias/complejidad-DP/n_850-m_250-i_1.in
5852,complejidad-DP,DP,2.41317,instancias/complejidad-DP/n_400-m_350-i_2.in
5853,complejidad-DP,DP,1.71654,instancias/complejidad-DP/n_200-m_400-i_0.in
5854,complejidad-DP,DP,6.65974,instancias/complejidad-DP/n_400-m_850-i_2.in
5855,complejidad-DP,DP,0.560235,instancias/complejidad-DP/n_100-m_500-i_0.in
5856,complejidad-DP,DP,9.79699,instancias/complejidad-DP/n_500-m_900-i_1.in
5857,complejidad-DP,DP,13.2002,instancias/complejidad-DP/n_800-m_700-i_1.in
5858,complejidad-DP,DP,5.51846,instancias/complejidad-DP/n_550-m_600-i_1.in
5859,complejidad-DP,DP,11.2615,instancias/complejidad-DP/n_650-m_950-i_2.in
5860,complejidad-DP,DP,0.449243,instancias/complejidad-DP/n_250-m_100-i_1.in
5861,complejidad-DP,DP,13.2867,instancias/complejidad-DP/n_800-m_800-i_2.in
5862,complejidad-DP,DP,10.2278,instancias/complejidad-DP/n_700-m_800-i_0.in
5863,complejidad-DP,DP,3.29014,instancias/complejidad-DP/n_700-m_250-i_2.in
5864,complejidad-DP,DP,0.941881,instancias/complejidad-DP/n_500-m_100-i_2.in
5865,complejidad-DP,DP,11.7053,instancias/complejidad-DP/n_850-m_450-i_1.in
5866,complejidad-DP,DP,14.6755,instancias/complejidad-DP/n_950-m_700-i_0.in
5867,complejidad-DP,DP,7.85036,instancias/complejidad-DP/n_400-m_1000-i_1.in
5868,complejidad-DP,DP,0.191565,instancias/complejidad-DP/n_50-m_550-i_1.in
5869,complejidad-DP,DP,0.595446,instancias/complejidad-DP/n_100-m_700-i_2.in
5870,complejidad-DP,DP,6.0163,instancias/complejidad-DP/n_400-m_850-i_0.in
5871,complejidad-DP,DP,3.06856,instancias/complejidad-DP/n_950-m_150-i_0.in
5872,complejidad-DP,DP,6.25082,instancias/complejidad-DP/n_750-m_350-i_0.in
5873,complejidad-DP,DP,2.32479,instancias/complejidad-DP/n_350-m_250-i_1.in
5874,complejidad-DP,DP,2.95024,instancias/complejidad-DP/n_400-m_350-i_1.in
5875,complejidad-DP,DP,3.88511,instancias/complejidad-DP/n_250-m_700-i_2.in
5876,complejidad-DP,DP,16.354,instancias/complejidad-DP/n_850-m_850-i_1.in
5877,complejidad-DP,DP,10.574,instancias/complejidad-DP/n_650-m_850-i_2.in
5878,complejidad-DP,DP,4.02824,instancias/complejidad-DP/n_700-m_300-i_1.in
5879,complejidad-DP,DP,4.42257,instancias/complejidad-DP/n_300-m_800-i_1.in
5880,complejidad-DP,DP,2.71619,instancias/complejidad-DP/n_300-m_400-i_2.in
5881,complejidad-DP,DP,2.73897,instancias/complejidad-DP/n_250-m_400-i_2.in
5882,complejidad-DP,DP,1.25434,instancias/complejidad-DP/n_250-m_150-i_2.in
5883,complejidad-DP,DP,5.08501,instancias/complejidad-DP/n_550-m_250-i_1.in
5884,complejidad-DP,DP,1.73951,instancias/complejidad-DP/n_200-m_350-i_2.in
5885,complejidad-DP,DP,2.78442,instancias/complejidad-DP/n_750-m_150-i_0.in
5886,complejidad-DP,DP,0.273336,instancias/complejidad-DP/n_250-m_50-i_1.in
5887,complejidad-DP,DP,1.45722,instancias/complejidad-DP/n_400-m_200-i_0.in
5888,complejidad-DP,DP,10.7551,instancias/complejidad-DP/n_800-m_550-i_2.in
5889,complejidad-DP,DP,4.73642,instancias/complejidad-DP/n_800-m_250-i_2.in
5890,complejidad-DP,DP,10.4708,instancias/complejidad-DP/n_650-m_650-i_1.in
5891,complejidad-DP,DP,3.24866,instancias/complejidad-DP/n_400-m_450-i_1.in
5892,complejidad-DP,DP,0.721294,instancias/complejidad-DP/n_200-m_200-i_0.in
5893,complejidad-DP,DP,12.5007,instancias/complejidad-DP/n_650-m_800-i_0.in
5894,complejidad-DP,DP,0.416921,instancias/complejidad-DP/n_100-m_300-i_2.in
5895,complejidad-DP,DP,0.737559,instancias/complejidad-DP/n_150-m_350-i_2.in
5896,complejidad-DP,DP,1.88226,instancias/complejidad-DP/n_200-m_850-i_0.in
5897,complejidad-DP,DP,0.754084,instancias/complejidad-DP/n_450-m_100-i_2.in
5898,complejidad-DP,DP,0.082089,instancias/complejidad-DP/n_50-m_100-i_2.in
5899,complejidad-DP,DP,1.58657,instancias/complejidad-DP/n_150-m_700-i_1.in
5900,complejidad-DP,DP,5.87825,instancias/complejidad-DP/n_600-m_350-i_2.in
5901,complejidad-DP,DP,1.5362,instancias/complejidad-DP/n_450-m_150-i_1.in
5902,complejidad-DP,DP,11.1676,instancias/complejidad-DP/n_650-m_850-i_0.in
5903,complejidad-DP,DP,7.75121,instancias/complejidad-DP/n_800-m_500-i_0.in
5904,complejidad-DP,DP,6.37861,instancias/complejidad-DP/n_700-m_400-i_0.in
5905,complejidad-DP,DP,4.42473,instancias/complejidad-DP/n_450-m_550-i_1.in
5906,complejidad-DP,DP,1.07973,instancias/complejidad-DP/n_150-m_1000-i_1.in
5907,complejidad-DP,DP,0.663681,instancias/complejidad-DP/n_100-m_450-i_1.in
5908,complejidad-DP,DP,0.26799,instancias/complejidad-DP/n_50-m_900-i_1.in
5909,complejidad-DP,DP,13.7257,instancias/complejidad-DP/n_800-m_700-i_2.in
5910,complejidad-DP,DP,4.98669,instancias/complejidad-DP/n_700-m_350-i_2.in
5911,complejidad-DP,DP,8.59531,instancias/complejidad-DP/n_600-m_750-i_2.in
5912,complejidad-DP,DP,6.81156,instancias/complejidad-DP/n_500-m_650-i_0.in
5913,complejidad-DP,DP,10.0704,instancias/complejidad-DP/n_600-m_950-i_2.in
5914,complejidad-DP,DP,14.6359,instancias/complejidad-DP/n_950-m_700-i_2.in
5915,complejidad-DP,DP,16.6645,instancias/complejidad-DP/n_850-m_1000-i_0.in
5916,complejidad-DP,DP,1.22863,instancias/complejidad-DP/n_350-m_200-i_1.in
5917,complejidad-DP,DP,15.7285,instancias/complejidad-DP/n_900-m_800-i_2.in
5918,complejidad-DP,DP,1.12861,instancias/complejidad-DP/n_150-m_800-i_1.in
5919,complejidad-DP,DP,1.0884,instancias/complejidad-DP/n_550-m_100-i_0.in
5920,complejidad-DP,DP,7.29277,instancias/complejidad-DP/n_400-m_950-i_1.in
5921,complejidad-DP,DP,4.65101,instancias/complejidad-DP/n_350-m_950-i_1.in
5922,complejidad-DP,DP,7.14208,instancias/complejidad-DP/n_750-m_400-i_2.in
5923,complejidad-DP,DP,0.170257,instancias/complejidad-DP/n_50-m_600-i_0.in
5924,complejidad-DP,DP,0.928054,instancias/complejidad-DP/n_550-m_100-i_1.in
5925,complejidad-DP,DP,11.1065,instancias/complejidad-DP/n_600-m_850-i_2.in
5926,complejidad-DP,DP,1.35993,instancias/complejidad-DP/n_750-m_100-i_2.in
5927,complejidad-DP,DP,6.77487,instancias/complejidad-DP/n_500-m_700-i_1.in
5928,complejidad-DP,DP,6.87398,instancias/complejidad-DP/n_450-m_950-i_0.in
5929,complejidad-DP,DP,3.36637,instancias/complejidad-DP/n_600-m_250-i_2.in
5930,complejidad-DP,DP,1.08296,instancias/complejidad-DP/n_300-m_150-i_2.in
5931,complejidad-DP,DP,1.05531,instancias/complejidad-DP/n_750-m_50-i_2.in
5932,complejidad-DP,DP,4.77708,instancias/complejidad-DP/n_400-m_500-i_0.in
5933,complejidad-DP,DP,5.07161,instancias/complejidad-DP/n_900-m_300-i_0.in
5934,complejidad-DP,DP,1.95645,instancias/complejidad-DP/n_250-m_600-i_0.in
5935,complejidad-DP,DP,11.2295,instancias/complejidad-DP/n_750-m_700-i_1.in
5936,complejidad-DP,DP,0.92243,instancias/complejidad-DP/n_350-m_150-i_0.in
5937,complejidad-DP,DP,3.17593,instancias/complejidad-DP/n_450-m_400-i_0.in
5938,complejidad-DP,DP,2.4728,instancias/complejidad-DP/n_400-m_300-i_0.in
5939,complejidad-DP,DP,11.3963,instancias/complejidad-DP/n_750-m_650-i_2.in
5940,complejidad-DP,DP,1.34207,instancias/complejidad-DP/n_200-m_450-i_2.in
5941,complejidad-DP,DP,3.44317,instancias/complejidad-DP/n_250-m_700-i_0.in
5942,complejidad-DP,DP,5.60503,instancias/complejidad-DP/n_650-m_450-i_2.in
5943,complejidad-DP,DP,7.86737,instancias/complejidad-DP/n_550-m_750-i_1.in
5944,complejidad-DP,DP,2.24009,instancias/complejidad-DP/n_350-m_400-i_0.in
5945,complejidad-DP,DP,15.9803,instancias/complejidad-DP/n_950-m_750-i_1.in
5946,complejidad-DP,DP,12.1089,instancias/complejidad-DP/n_800-m_750-i_1.in
5947,complejidad-DP,DP,0.971778,instancias/complejidad-DP/n_150-m_650-i_1.in
5948,complejidad-DP,DP,3.36524,instancias/complejidad-DP/n_750-m_250-i_1.in
5949,complejidad-DP,DP,1.03659,instancias/complejidad-DP/n_150-m_350-i_0.in
5950,complejidad-DP,DP,0.264988,instancias/complejidad-DP/n_50-m_450-i_0.in
5951,complejidad-DP,DP,16.7594,instancias/complejidad-DP/n_800-m_1000-i_0.in
5952,complejidad-DP,DP,3.24472,instancias/complejidad-DP/n_600-m_300-i_2.in
5953,complejidad-DP,DP,1.73779,instancias/complejidad-DP/n_200-m_850-i_2.in
5954,complejidad-DP,DP,2.57463,instancias/complejidad-DP/n_300-m_500-i_1.in
5955,complejidad-DP,DP,0.6885,instancias/complejidad-DP/n_100-m_500-i_2.in
5956,complejidad-DP,DP,2.17655,instancias/complejidad-DP/n_200-m_650-i_0.in
5957,complejidad-DP,DP,2.81299,instancias/complejidad-DP/n_200-m_750-i_2.in
5958,complejidad-DP,DP,6.17093,instancias/complejidad-DP/n_400-m_700-i_2.in
5959,complejidad-DP,DP,0.392082,instancias/complejidad-DP/n_150-m_100-i_1.in
5960,complejidad-DP,DP,2.21535,instancias/complejidad-DP/n_200-m_850-i_1.in
5961,complejidad-DP,DP,2.68636,instancias/complejidad-DP/n_600-m_200-i_1.in
5962,complejidad-DP,DP,3.70295,instancias/complejidad-DP/n_450-m_500-i_0.in
5963,complejidad-DP,DP,5.13811,instancias/complejidad-DP/n_500-m_450-i_2.in
5964,complejidad-DP,DP,6.61489,instancias/complejidad-DP/n_450-m_650-i_0.in
5965,complejidad-DP,DP,0.685249,instancias/complejidad-DP/n_100-m_850-i_1.in
5966,complejidad-DP,DP,9.53683,instancias/complejidad-DP/n_800-m_450-i_0.in
5967,complejidad-DP,DP,0.563148,instancias/complejidad-DP/n_500-m_50-i_1.in
5968,complejidad-DP,DP,15.9169,instancias/complejidad-DP/n_800-m_800-i_1.in
5969,complejidad-DP,DP,8.8442,instancias/complejidad-DP/n_750-m_550-i_1.in
5970,complejidad-DP,DP,5.47837,instancias/complejidad-DP/n_650-m_450-i_0.in
5971,complejidad-DP,DP,7.32709,instancias/complejidad-DP/n_800-m_450-i_1.in
5972,complejidad-DP,DP,2.54433,instancias/complejidad-DP/n_250-m_550-i_1.in
5973,complejidad-DP,DP,1.24053,instancias/complejidad-DP/n_600-m_100-i_0.in
5974,complejidad-DP,DP,15.6429,instancias/complejidad-DP/n_900-m_750-i_2.in
5975,complejidad-DP,DP,0.154255,instancias/complejidad-DP/n_50-m_500-i_0.in
5976,complejidad-DP,DP,9.73652,instancias/complejidad-DP/n_950-m_350-i_1.in
5977,complejidad-DP,DP,7.10457,instancias/complejidad-DP/n_1000-m_350-i_2.in
5978,complejidad-DP,DP,1.58014,instancias/complejidad-DP/n_450-m_150-i_2.in
5979,complejidad-DP,DP,7.77027,instancias/complejidad-DP/n_950-m_350-i_0.in
5980,complejidad-DP,DP,3.27902,instancias/complejidad-DP/n_550-m_350-i_0.in
5981,complejidad-DP,DP,10.3828,instancias/complejidad-DP/n_650-m_750-i_0.in
