,dataset,algorithm,time_ms,instance
6054,one-to-rule,FB,999.124,instancias/one-to-rule/n_25-pos_21-i_2.in
6055,one-to-rule,BT,6.04572,instancias/one-to-rule/n_25-pos_21-i_2.in
6056,one-to-rule,BT-F,3.73891,instancias/one-to-rule/n_25-pos_21-i_2.in
6057,one-to-rule,BT-O-G,1303.36,instancias/one-to-rule/n_25-pos_21-i_2.in
6058,one-to-rule,BT-O-C,213.945,instancias/one-to-rule/n_25-pos_21-i_2.in
6059,one-to-rule,DP,0.017158,instancias/one-to-rule/n_25-pos_21-i_2.in
6060,one-to-rule,FB,32.7796,instancias/one-to-rule/n_20-pos_18-i_0.in
6061,one-to-rule,BT,1.06209,instancias/one-to-rule/n_20-pos_18-i_0.in
6062,one-to-rule,BT-F,0.345153,instancias/one-to-rule/n_20-pos_18-i_0.in
6063,one-to-rule,BT-O-G,53.8695,instancias/one-to-rule/n_20-pos_18-i_0.in
6064,one-to-rule,BT-O-C,8.98115,instancias/one-to-rule/n_20-pos_18-i_0.in
6065,one-to-rule,DP,0.010738,instancias/one-to-rule/n_20-pos_18-i_0.in
6066,one-to-rule,FB,988.963,instancias/one-to-rule/n_25-pos_2-i_2.in
6067,one-to-rule,BT,10.2816,instancias/one-to-rule/n_25-pos_2-i_2.in
6068,one-to-rule,BT-F,3.91999,instancias/one-to-rule/n_25-pos_2-i_2.in
6069,one-to-rule,BT-O-G,1779.91,instancias/one-to-rule/n_25-pos_2-i_2.in
6070,one-to-rule,BT-O-C,201.869,instancias/one-to-rule/n_25-pos_2-i_2.in
6071,one-to-rule,DP,0.015282,instancias/one-to-rule/n_25-pos_2-i_2.in
6072,one-to-rule,FB,64.802,instancias/one-to-rule/n_21-pos_15-i_2.in
6073,one-to-rule,BT,0.991966,instancias/one-to-rule/n_21-pos_15-i_2.in
6074,one-to-rule,BT-F,0.643857,instancias/one-to-rule/n_21-pos_15-i_2.in
6075,one-to-rule,BT-O-G,79.1106,instancias/one-to-rule/n_21-pos_15-i_2.in
6076,one-to-rule,BT-O-C,13.4151,instancias/one-to-rule/n_21-pos_15-i_2.in
6077,one-to-rule,DP,0.012181,instancias/one-to-rule/n_21-pos_15-i_2.in
6078,one-to-rule,FB,0.009842,instancias/one-to-rule/n_7-pos_2-i_0.in
6079,one-to-rule,BT,0.007464,instancias/one-to-rule/n_7-pos_2-i_0.in
6080,one-to-rule,BT-F,0.0022,instancias/one-to-rule/n_7-pos_2-i_0.in
6081,one-to-rule,BT-O-G,0.011835,instancias/one-to-rule/n_7-pos_2-i_0.in
6082,one-to-rule,BT-O-C,0.00322,instancias/one-to-rule/n_7-pos_2-i_0.in
6083,one-to-rule,DP,0.00294,instancias/one-to-rule/n_7-pos_2-i_0.in
6084,one-to-rule,FB,1.1309,instancias/one-to-rule/n_15-pos_13-i_0.in
6085,one-to-rule,BT,0.264012,instancias/one-to-rule/n_15-pos_13-i_0.in
6086,one-to-rule,BT-F,0.030061,instancias/one-to-rule/n_15-pos_13-i_0.in
6087,one-to-rule,BT-O-G,1.9976,instancias/one-to-rule/n_15-pos_13-i_0.in
6088,one-to-rule,BT-O-C,0.377031,instancias/one-to-rule/n_15-pos_13-i_0.in
6089,one-to-rule,DP,0.007528,instancias/one-to-rule/n_15-pos_13-i_0.in
6090,one-to-rule,FB,33.3403,instancias/one-to-rule/n_20-pos_5-i_1.in
6091,one-to-rule,BT,1.06796,instancias/one-to-rule/n_20-pos_5-i_1.in
6092,one-to-rule,BT-F,0.398209,instancias/one-to-rule/n_20-pos_5-i_1.in
6093,one-to-rule,BT-O-G,46.5304,instancias/one-to-rule/n_20-pos_5-i_1.in
6094,one-to-rule,BT-O-C,6.16065,instancias/one-to-rule/n_20-pos_5-i_1.in
6095,one-to-rule,DP,0.01276,instancias/one-to-rule/n_20-pos_5-i_1.in
6096,one-to-rule,FB,250.021,instancias/one-to-rule/n_23-pos_17-i_2.in
6097,one-to-rule,BT,2.06543,instancias/one-to-rule/n_23-pos_17-i_2.in
6098,one-to-rule,BT-F,1.54635,instancias/one-to-rule/n_23-pos_17-i_2.in
6099,one-to-rule,BT-O-G,309.215,instancias/one-to-rule/n_23-pos_17-i_2.in
6100,one-to-rule,BT-O-C,51.6808,instancias/one-to-rule/n_23-pos_17-i_2.in
6101,one-to-rule,DP,0.014279,instancias/one-to-rule/n_23-pos_17-i_2.in
6102,one-to-rule,FB,0.081147,instancias/one-to-rule/n_11-pos_5-i_0.in
6103,one-to-rule,BT,0.021857,instancias/one-to-rule/n_11-pos_5-i_0.in
6104,one-to-rule,BT-F,0.006379,instancias/one-to-rule/n_11-pos_5-i_0.in
6105,one-to-rule,BT-O-G,0.103402,instancias/one-to-rule/n_11-pos_5-i_0.in
6106,one-to-rule,BT-O-C,0.020381,instancias/one-to-rule/n_11-pos_5-i_0.in
6107,one-to-rule,DP,0.005805,instancias/one-to-rule/n_11-pos_5-i_0.in
6108,one-to-rule,FB,0.152123,instancias/one-to-rule/n_12-pos_7-i_1.in
6109,one-to-rule,BT,0.030371,instancias/one-to-rule/n_12-pos_7-i_1.in
6110,one-to-rule,BT-F,0.010868,instancias/one-to-rule/n_12-pos_7-i_1.in
6111,one-to-rule,BT-O-G,0.215442,instancias/one-to-rule/n_12-pos_7-i_1.in
6112,one-to-rule,BT-O-C,0.042282,instancias/one-to-rule/n_12-pos_7-i_1.in
6113,one-to-rule,DP,0.006213,instancias/one-to-rule/n_12-pos_7-i_1.in
6114,one-to-rule,FB,0.023899,instancias/one-to-rule/n_9-pos_2-i_2.in
6115,one-to-rule,BT,0.020386,instancias/one-to-rule/n_9-pos_2-i_2.in
6116,one-to-rule,BT-F,0.004508,instancias/one-to-rule/n_9-pos_2-i_2.in
6117,one-to-rule,BT-O-G,0.034129,instancias/one-to-rule/n_9-pos_2-i_2.in
6118,one-to-rule,BT-O-C,0.006514,instancias/one-to-rule/n_9-pos_2-i_2.in
6119,one-to-rule,DP,0.005608,instancias/one-to-rule/n_9-pos_2-i_2.in
6120,one-to-rule,FB,17.1208,instancias/one-to-rule/n_19-pos_16-i_1.in
6121,one-to-rule,BT,0.734462,instancias/one-to-rule/n_19-pos_16-i_1.in
6122,one-to-rule,BT-F,0.256954,instancias/one-to-rule/n_19-pos_16-i_1.in
6123,one-to-rule,BT-O-G,25.3258,instancias/one-to-rule/n_19-pos_16-i_1.in
6124,one-to-rule,BT-O-C,3.84122,instancias/one-to-rule/n_19-pos_16-i_1.in
6125,one-to-rule,DP,0.011605,instancias/one-to-rule/n_19-pos_16-i_1.in
6126,one-to-rule,FB,252.64,instancias/one-to-rule/n_23-pos_6-i_2.in
6127,one-to-rule,BT,3.05791,instancias/one-to-rule/n_23-pos_6-i_2.in
6128,one-to-rule,BT-F,1.37089,instancias/one-to-rule/n_23-pos_6-i_2.in
6129,one-to-rule,BT-O-G,318.384,instancias/one-to-rule/n_23-pos_6-i_2.in
6130,one-to-rule,BT-O-C,43.6786,instancias/one-to-rule/n_23-pos_6-i_2.in
6131,one-to-rule,DP,0.015052,instancias/one-to-rule/n_23-pos_6-i_2.in
6132,one-to-rule,FB,253.269,instancias/one-to-rule/n_23-pos_6-i_1.in
6133,one-to-rule,BT,3.24257,instancias/one-to-rule/n_23-pos_6-i_1.in
6134,one-to-rule,BT-F,1.62541,instancias/one-to-rule/n_23-pos_6-i_1.in
6135,one-to-rule,BT-O-G,318.333,instancias/one-to-rule/n_23-pos_6-i_1.in
6136,one-to-rule,BT-O-C,43.9305,instancias/one-to-rule/n_23-pos_6-i_1.in
6137,one-to-rule,DP,0.014407,instancias/one-to-rule/n_23-pos_6-i_1.in
6138,one-to-rule,FB,126.537,instancias/one-to-rule/n_22-pos_17-i_0.in
6139,one-to-rule,BT,1.55701,instancias/one-to-rule/n_22-pos_17-i_0.in
6140,one-to-rule,BT-F,0.844869,instancias/one-to-rule/n_22-pos_17-i_0.in
6141,one-to-rule,BT-O-G,162.184,instancias/one-to-rule/n_22-pos_17-i_0.in
6142,one-to-rule,BT-O-C,29.3256,instancias/one-to-rule/n_22-pos_17-i_0.in
6143,one-to-rule,DP,0.013116,instancias/one-to-rule/n_22-pos_17-i_0.in
6144,one-to-rule,FB,9.14908,instancias/one-to-rule/n_18-pos_15-i_2.in
6145,one-to-rule,BT,0.412882,instancias/one-to-rule/n_18-pos_15-i_2.in
6146,one-to-rule,BT-F,0.121007,instancias/one-to-rule/n_18-pos_15-i_2.in
6147,one-to-rule,BT-O-G,13.0521,instancias/one-to-rule/n_18-pos_15-i_2.in
6148,one-to-rule,BT-O-C,2.3152,instancias/one-to-rule/n_18-pos_15-i_2.in
6149,one-to-rule,DP,0.0083,instancias/one-to-rule/n_18-pos_15-i_2.in
6150,one-to-rule,FB,0.018095,instancias/one-to-rule/n_8-pos_3-i_2.in
6151,one-to-rule,BT,0.011922,instancias/one-to-rule/n_8-pos_3-i_2.in
6152,one-to-rule,BT-F,0.002916,instancias/one-to-rule/n_8-pos_3-i_2.in
6153,one-to-rule,BT-O-G,0.018132,instancias/one-to-rule/n_8-pos_3-i_2.in
6154,one-to-rule,BT-O-C,0.005903,instancias/one-to-rule/n_8-pos_3-i_2.in
6155,one-to-rule,DP,0.005828,instancias/one-to-rule/n_8-pos_3-i_2.in
6156,one-to-rule,FB,1.16208,instancias/one-to-rule/n_15-pos_3-i_0.in
6157,one-to-rule,BT,0.199324,instancias/one-to-rule/n_15-pos_3-i_0.in
6158,one-to-rule,BT-F,0.030151,instancias/one-to-rule/n_15-pos_3-i_0.in
6159,one-to-rule,BT-O-G,1.87483,instancias/one-to-rule/n_15-pos_3-i_0.in
6160,one-to-rule,BT-O-C,0.267733,instancias/one-to-rule/n_15-pos_3-i_0.in
6161,one-to-rule,DP,0.00689,instancias/one-to-rule/n_15-pos_3-i_0.in
6162,one-to-rule,FB,0.186811,instancias/one-to-rule/n_12-pos_11-i_2.in
6163,one-to-rule,BT,0.070333,instancias/one-to-rule/n_12-pos_11-i_2.in
6164,one-to-rule,BT-F,0.010234,instancias/one-to-rule/n_12-pos_11-i_2.in
6165,one-to-rule,BT-O-G,0.433501,instancias/one-to-rule/n_12-pos_11-i_2.in
6166,one-to-rule,BT-O-C,0.15146,instancias/one-to-rule/n_12-pos_11-i_2.in
6167,one-to-rule,DP,0.015456,instancias/one-to-rule/n_12-pos_11-i_2.in
6168,one-to-rule,FB,0.006153,instancias/one-to-rule/n_6-pos_1-i_2.in
6169,one-to-rule,BT,0.005356,instancias/one-to-rule/n_6-pos_1-i_2.in
6170,one-to-rule,BT-F,0.001927,instancias/one-to-rule/n_6-pos_1-i_2.in
6171,one-to-rule,BT-O-G,0.009349,instancias/one-to-rule/n_6-pos_1-i_2.in
6172,one-to-rule,BT-O-C,0.003282,instancias/one-to-rule/n_6-pos_1-i_2.in
6173,one-to-rule,DP,0.003326,instancias/one-to-rule/n_6-pos_1-i_2.in
6174,one-to-rule,FB,129.212,instancias/one-to-rule/n_22-pos_9-i_0.in
6175,one-to-rule,BT,1.57459,instancias/one-to-rule/n_22-pos_9-i_0.in
6176,one-to-rule,BT-F,0.964783,instancias/one-to-rule/n_22-pos_9-i_0.in
6177,one-to-rule,BT-O-G,158.895,instancias/one-to-rule/n_22-pos_9-i_0.in
6178,one-to-rule,BT-O-C,24.1936,instancias/one-to-rule/n_22-pos_9-i_0.in
6179,one-to-rule,DP,0.013313,instancias/one-to-rule/n_22-pos_9-i_0.in
6180,one-to-rule,FB,0.166153,instancias/one-to-rule/n_12-pos_0-i_0.in
6181,one-to-rule,BT,0.061144,instancias/one-to-rule/n_12-pos_0-i_0.in
6182,one-to-rule,BT-F,0.008373,instancias/one-to-rule/n_12-pos_0-i_0.in
6183,one-to-rule,BT-O-G,0.282528,instancias/one-to-rule/n_12-pos_0-i_0.in
6184,one-to-rule,BT-O-C,0.074697,instancias/one-to-rule/n_12-pos_0-i_0.in
6185,one-to-rule,DP,0.007578,instancias/one-to-rule/n_12-pos_0-i_0.in
6186,one-to-rule,FB,999.066,instancias/one-to-rule/n_25-pos_24-i_1.in
6187,one-to-rule,BT,11.4478,instancias/one-to-rule/n_25-pos_24-i_1.in
6188,one-to-rule,BT-F,3.55709,instancias/one-to-rule/n_25-pos_24-i_1.in
6189,one-to-rule,BT-O-G,2171.85,instancias/one-to-rule/n_25-pos_24-i_1.in
6190,one-to-rule,BT-O-C,352.21,instancias/one-to-rule/n_25-pos_24-i_1.in
6191,one-to-rule,DP,0.015564,instancias/one-to-rule/n_25-pos_24-i_1.in
6192,one-to-rule,FB,503.393,instancias/one-to-rule/n_24-pos_9-i_1.in
6193,one-to-rule,BT,3.54272,instancias/one-to-rule/n_24-pos_9-i_1.in
6194,one-to-rule,BT-F,2.22504,instancias/one-to-rule/n_24-pos_9-i_1.in
6195,one-to-rule,BT-O-G,619.537,instancias/one-to-rule/n_24-pos_9-i_1.in
6196,one-to-rule,BT-O-C,95.7558,instancias/one-to-rule/n_24-pos_9-i_1.in
6197,one-to-rule,DP,0.014546,instancias/one-to-rule/n_24-pos_9-i_1.in
6198,one-to-rule,FB,9.47245,instancias/one-to-rule/n_18-pos_2-i_0.in
6199,one-to-rule,BT,0.671756,instancias/one-to-rule/n_18-pos_2-i_0.in
6200,one-to-rule,BT-F,0.121063,instancias/one-to-rule/n_18-pos_2-i_0.in
6201,one-to-rule,BT-O-G,16.1297,instancias/one-to-rule/n_18-pos_2-i_0.in
6202,one-to-rule,BT-O-C,1.64261,instancias/one-to-rule/n_18-pos_2-i_0.in
6203,one-to-rule,DP,0.010972,instancias/one-to-rule/n_18-pos_2-i_0.in
6204,one-to-rule,FB,498.774,instancias/one-to-rule/n_24-pos_18-i_1.in
6205,one-to-rule,BT,2.71566,instancias/one-to-rule/n_24-pos_18-i_1.in
6206,one-to-rule,BT-F,2.5168,instancias/one-to-rule/n_24-pos_18-i_1.in
6207,one-to-rule,BT-O-G,580.667,instancias/one-to-rule/n_24-pos_18-i_1.in
6208,one-to-rule,BT-O-C,98.4995,instancias/one-to-rule/n_24-pos_18-i_1.in
6209,one-to-rule,DP,0.014526,instancias/one-to-rule/n_24-pos_18-i_1.in
6210,one-to-rule,FB,501.819,instancias/one-to-rule/n_24-pos_10-i_1.in
6211,one-to-rule,BT,2.63919,instancias/one-to-rule/n_24-pos_10-i_1.in
6212,one-to-rule,BT-F,2.26717,instancias/one-to-rule/n_24-pos_10-i_1.in
6213,one-to-rule,BT-O-G,595.581,instancias/one-to-rule/n_24-pos_10-i_1.in
6214,one-to-rule,BT-O-C,88.9407,instancias/one-to-rule/n_24-pos_10-i_1.in
6215,one-to-rule,DP,0.014885,instancias/one-to-rule/n_24-pos_10-i_1.in
6216,one-to-rule,FB,251.668,instancias/one-to-rule/n_23-pos_17-i_0.in
6217,one-to-rule,BT,2.15533,instancias/one-to-rule/n_23-pos_17-i_0.in
6218,one-to-rule,BT-F,1.46248,instancias/one-to-rule/n_23-pos_17-i_0.in
6219,one-to-rule,BT-O-G,318.667,instancias/one-to-rule/n_23-pos_17-i_0.in
6220,one-to-rule,BT-O-C,50.7435,instancias/one-to-rule/n_23-pos_17-i_0.in
6221,one-to-rule,DP,0.015295,instancias/one-to-rule/n_23-pos_17-i_0.in
6222,one-to-rule,FB,0.555523,instancias/one-to-rule/n_14-pos_10-i_2.in
6223,one-to-rule,BT,0.064791,instancias/one-to-rule/n_14-pos_10-i_2.in
6224,one-to-rule,BT-F,0.01923,instancias/one-to-rule/n_14-pos_10-i_2.in
6225,one-to-rule,BT-O-G,0.779186,instancias/one-to-rule/n_14-pos_10-i_2.in
6226,one-to-rule,BT-O-C,0.13058,instancias/one-to-rule/n_14-pos_10-i_2.in
6227,one-to-rule,DP,0.006701,instancias/one-to-rule/n_14-pos_10-i_2.in
6228,one-to-rule,FB,0.005729,instancias/one-to-rule/n_6-pos_1-i_1.in
6229,one-to-rule,BT,0.007158,instancias/one-to-rule/n_6-pos_1-i_1.in
6230,one-to-rule,BT-F,0.002499,instancias/one-to-rule/n_6-pos_1-i_1.in
6231,one-to-rule,BT-O-G,0.00869,instancias/one-to-rule/n_6-pos_1-i_1.in
6232,one-to-rule,BT-O-C,0.002544,instancias/one-to-rule/n_6-pos_1-i_1.in
6233,one-to-rule,DP,0.00297,instancias/one-to-rule/n_6-pos_1-i_1.in
6234,one-to-rule,FB,9.51627,instancias/one-to-rule/n_18-pos_2-i_2.in
6235,one-to-rule,BT,0.609182,instancias/one-to-rule/n_18-pos_2-i_2.in
6236,one-to-rule,BT-F,0.128921,instancias/one-to-rule/n_18-pos_2-i_2.in
6237,one-to-rule,BT-O-G,17.1026,instancias/one-to-rule/n_18-pos_2-i_2.in
6238,one-to-rule,BT-O-C,1.66234,instancias/one-to-rule/n_18-pos_2-i_2.in
6239,one-to-rule,DP,0.010985,instancias/one-to-rule/n_18-pos_2-i_2.in
6240,one-to-rule,FB,502.968,instancias/one-to-rule/n_24-pos_0-i_2.in
6241,one-to-rule,BT,7.05169,instancias/one-to-rule/n_24-pos_0-i_2.in
6242,one-to-rule,BT-F,2.35819,instancias/one-to-rule/n_24-pos_0-i_2.in
6243,one-to-rule,BT-O-G,1036.66,instancias/one-to-rule/n_24-pos_0-i_2.in
6244,one-to-rule,BT-O-C,174.218,instancias/one-to-rule/n_24-pos_0-i_2.in
6245,one-to-rule,DP,0.014646,instancias/one-to-rule/n_24-pos_0-i_2.in
6246,one-to-rule,FB,16.6629,instancias/one-to-rule/n_19-pos_0-i_0.in
6247,one-to-rule,BT,0.965256,instancias/one-to-rule/n_19-pos_0-i_0.in
6248,one-to-rule,BT-F,0.220391,instancias/one-to-rule/n_19-pos_0-i_0.in
6249,one-to-rule,BT-O-G,36.3193,instancias/one-to-rule/n_19-pos_0-i_0.in
6250,one-to-rule,BT-O-C,6.17795,instancias/one-to-rule/n_19-pos_0-i_0.in
6251,one-to-rule,DP,0.011864,instancias/one-to-rule/n_19-pos_0-i_0.in
6252,one-to-rule,FB,2.37593,instancias/one-to-rule/n_16-pos_12-i_2.in
6253,one-to-rule,BT,0.157964,instancias/one-to-rule/n_16-pos_12-i_2.in
6254,one-to-rule,BT-F,0.057858,instancias/one-to-rule/n_16-pos_12-i_2.in
6255,one-to-rule,BT-O-G,2.60036,instancias/one-to-rule/n_16-pos_12-i_2.in
6256,one-to-rule,BT-O-C,0.464475,instancias/one-to-rule/n_16-pos_12-i_2.in
6257,one-to-rule,DP,0.01041,instancias/one-to-rule/n_16-pos_12-i_2.in
6258,one-to-rule,FB,128.943,instancias/one-to-rule/n_22-pos_4-i_1.in
6259,one-to-rule,BT,2.69481,instancias/one-to-rule/n_22-pos_4-i_1.in
6260,one-to-rule,BT-F,1.06422,instancias/one-to-rule/n_22-pos_4-i_1.in
6261,one-to-rule,BT-O-G,176.637,instancias/one-to-rule/n_22-pos_4-i_1.in
6262,one-to-rule,BT-O-C,23.0259,instancias/one-to-rule/n_22-pos_4-i_1.in
6263,one-to-rule,DP,0.033363,instancias/one-to-rule/n_22-pos_4-i_1.in
6264,one-to-rule,FB,34.5111,instancias/one-to-rule/n_20-pos_17-i_1.in
6265,one-to-rule,BT,0.950554,instancias/one-to-rule/n_20-pos_17-i_1.in
6266,one-to-rule,BT-F,0.398331,instancias/one-to-rule/n_20-pos_17-i_1.in
6267,one-to-rule,BT-O-G,48.5483,instancias/one-to-rule/n_20-pos_17-i_1.in
6268,one-to-rule,BT-O-C,8.2624,instancias/one-to-rule/n_20-pos_17-i_1.in
6269,one-to-rule,DP,0.011713,instancias/one-to-rule/n_20-pos_17-i_1.in
6270,one-to-rule,FB,2.19331,instancias/one-to-rule/n_16-pos_12-i_1.in
6271,one-to-rule,BT,0.142452,instancias/one-to-rule/n_16-pos_12-i_1.in
6272,one-to-rule,BT-F,0.05043,instancias/one-to-rule/n_16-pos_12-i_1.in
6273,one-to-rule,BT-O-G,3.28661,instancias/one-to-rule/n_16-pos_12-i_1.in
6274,one-to-rule,BT-O-C,0.503166,instancias/one-to-rule/n_16-pos_12-i_1.in
6275,one-to-rule,DP,0.008088,instancias/one-to-rule/n_16-pos_12-i_1.in
6276,one-to-rule,FB,34.9245,instancias/one-to-rule/n_20-pos_8-i_2.in
6277,one-to-rule,BT,0.682115,instancias/one-to-rule/n_20-pos_8-i_2.in
6278,one-to-rule,BT-F,0.373518,instancias/one-to-rule/n_20-pos_8-i_2.in
6279,one-to-rule,BT-O-G,39.0918,instancias/one-to-rule/n_20-pos_8-i_2.in
6280,one-to-rule,BT-O-C,5.73293,instancias/one-to-rule/n_20-pos_8-i_2.in
6281,one-to-rule,DP,0.014314,instancias/one-to-rule/n_20-pos_8-i_2.in
6282,one-to-rule,FB,16.6811,instancias/one-to-rule/n_19-pos_18-i_1.in
6283,one-to-rule,BT,1.1396,instancias/one-to-rule/n_19-pos_18-i_1.in
6284,one-to-rule,BT-F,0.258342,instancias/one-to-rule/n_19-pos_18-i_1.in
6285,one-to-rule,BT-O-G,36.4742,instancias/one-to-rule/n_19-pos_18-i_1.in
6286,one-to-rule,BT-O-C,5.93105,instancias/one-to-rule/n_19-pos_18-i_1.in
6287,one-to-rule,DP,0.010768,instancias/one-to-rule/n_19-pos_18-i_1.in
6288,one-to-rule,FB,2.42821,instancias/one-to-rule/n_16-pos_15-i_2.in
6289,one-to-rule,BT,0.336474,instancias/one-to-rule/n_16-pos_15-i_2.in
6290,one-to-rule,BT-F,0.058057,instancias/one-to-rule/n_16-pos_15-i_2.in
6291,one-to-rule,BT-O-G,5.08845,instancias/one-to-rule/n_16-pos_15-i_2.in
6292,one-to-rule,BT-O-C,0.847836,instancias/one-to-rule/n_16-pos_15-i_2.in
6293,one-to-rule,DP,0.009942,instancias/one-to-rule/n_16-pos_15-i_2.in
6294,one-to-rule,FB,999.454,instancias/one-to-rule/n_25-pos_7-i_1.in
6295,one-to-rule,BT,6.84331,instancias/one-to-rule/n_25-pos_7-i_1.in
6296,one-to-rule,BT-F,3.97575,instancias/one-to-rule/n_25-pos_7-i_1.in
6297,one-to-rule,BT-O-G,1258.7,instancias/one-to-rule/n_25-pos_7-i_1.in
6298,one-to-rule,BT-O-C,186.058,instancias/one-to-rule/n_25-pos_7-i_1.in
6299,one-to-rule,DP,0.017137,instancias/one-to-rule/n_25-pos_7-i_1.in
6300,one-to-rule,FB,0.014505,instancias/one-to-rule/n_8-pos_5-i_0.in
6301,one-to-rule,BT,0.009267,instancias/one-to-rule/n_8-pos_5-i_0.in
6302,one-to-rule,BT-F,0.002844,instancias/one-to-rule/n_8-pos_5-i_0.in
6303,one-to-rule,BT-O-G,0.019051,instancias/one-to-rule/n_8-pos_5-i_0.in
6304,one-to-rule,BT-O-C,0.005575,instancias/one-to-rule/n_8-pos_5-i_0.in
6305,one-to-rule,DP,0.004491,instancias/one-to-rule/n_8-pos_5-i_0.in
6306,one-to-rule,FB,65.732,instancias/one-to-rule/n_21-pos_4-i_0.in
6307,one-to-rule,BT,1.75751,instancias/one-to-rule/n_21-pos_4-i_0.in
6308,one-to-rule,BT-F,0.725275,instancias/one-to-rule/n_21-pos_4-i_0.in
6309,one-to-rule,BT-O-G,91.4085,instancias/one-to-rule/n_21-pos_4-i_0.in
6310,one-to-rule,BT-O-C,11.4621,instancias/one-to-rule/n_21-pos_4-i_0.in
6311,one-to-rule,DP,0.012216,instancias/one-to-rule/n_21-pos_4-i_0.in
6312,one-to-rule,FB,0.299317,instancias/one-to-rule/n_13-pos_12-i_1.in
6313,one-to-rule,BT,0.090584,instancias/one-to-rule/n_13-pos_12-i_1.in
6314,one-to-rule,BT-F,0.012221,instancias/one-to-rule/n_13-pos_12-i_1.in
6315,one-to-rule,BT-O-G,0.738245,instancias/one-to-rule/n_13-pos_12-i_1.in
6316,one-to-rule,BT-O-C,0.142546,instancias/one-to-rule/n_13-pos_12-i_1.in
6317,one-to-rule,DP,0.00661,instancias/one-to-rule/n_13-pos_12-i_1.in
6318,one-to-rule,FB,18.0633,instancias/one-to-rule/n_19-pos_15-i_1.in
6319,one-to-rule,BT,0.570142,instancias/one-to-rule/n_19-pos_15-i_1.in
6320,one-to-rule,BT-F,0.194714,instancias/one-to-rule/n_19-pos_15-i_1.in
6321,one-to-rule,BT-O-G,22.7169,instancias/one-to-rule/n_19-pos_15-i_1.in
6322,one-to-rule,BT-O-C,4.04766,instancias/one-to-rule/n_19-pos_15-i_1.in
6323,one-to-rule,DP,0.013582,instancias/one-to-rule/n_19-pos_15-i_1.in
6324,one-to-rule,FB,253.892,instancias/one-to-rule/n_23-pos_12-i_1.in
6325,one-to-rule,BT,1.67882,instancias/one-to-rule/n_23-pos_12-i_1.in
6326,one-to-rule,BT-F,1.6153,instancias/one-to-rule/n_23-pos_12-i_1.in
6327,one-to-rule,BT-O-G,295.133,instancias/one-to-rule/n_23-pos_12-i_1.in
6328,one-to-rule,BT-O-C,46.3255,instancias/one-to-rule/n_23-pos_12-i_1.in
6329,one-to-rule,DP,0.015235,instancias/one-to-rule/n_23-pos_12-i_1.in
6330,one-to-rule,FB,19.0601,instancias/one-to-rule/n_19-pos_16-i_0.in
6331,one-to-rule,BT,0.637044,instancias/one-to-rule/n_19-pos_16-i_0.in
6332,one-to-rule,BT-F,0.203733,instancias/one-to-rule/n_19-pos_16-i_0.in
6333,one-to-rule,BT-O-G,25.3293,instancias/one-to-rule/n_19-pos_16-i_0.in
6334,one-to-rule,BT-O-C,3.75156,instancias/one-to-rule/n_19-pos_16-i_0.in
6335,one-to-rule,DP,0.013772,instancias/one-to-rule/n_19-pos_16-i_0.in
6336,one-to-rule,FB,1.32442,instancias/one-to-rule/n_15-pos_11-i_0.in
6337,one-to-rule,BT,0.110639,instancias/one-to-rule/n_15-pos_11-i_0.in
6338,one-to-rule,BT-F,0.035478,instancias/one-to-rule/n_15-pos_11-i_0.in
6339,one-to-rule,BT-O-G,1.61408,instancias/one-to-rule/n_15-pos_11-i_0.in
6340,one-to-rule,BT-O-C,0.359739,instancias/one-to-rule/n_15-pos_11-i_0.in
6341,one-to-rule,DP,0.00659,instancias/one-to-rule/n_15-pos_11-i_0.in
6342,one-to-rule,FB,2.36346,instancias/one-to-rule/n_16-pos_8-i_1.in
6343,one-to-rule,BT,0.136888,instancias/one-to-rule/n_16-pos_8-i_1.in
6344,one-to-rule,BT-F,0.06256,instancias/one-to-rule/n_16-pos_8-i_1.in
6345,one-to-rule,BT-O-G,2.48009,instancias/one-to-rule/n_16-pos_8-i_1.in
6346,one-to-rule,BT-O-C,0.439801,instancias/one-to-rule/n_16-pos_8-i_1.in
6347,one-to-rule,DP,0.009216,instancias/one-to-rule/n_16-pos_8-i_1.in
6348,one-to-rule,FB,33.2401,instancias/one-to-rule/n_20-pos_8-i_1.in
6349,one-to-rule,BT,0.642376,instancias/one-to-rule/n_20-pos_8-i_1.in
6350,one-to-rule,BT-F,0.375589,instancias/one-to-rule/n_20-pos_8-i_1.in
6351,one-to-rule,BT-O-G,39.6154,instancias/one-to-rule/n_20-pos_8-i_1.in
6352,one-to-rule,BT-O-C,6.30006,instancias/one-to-rule/n_20-pos_8-i_1.in
6353,one-to-rule,DP,0.012088,instancias/one-to-rule/n_20-pos_8-i_1.in
6354,one-to-rule,FB,2.47997,instancias/one-to-rule/n_16-pos_10-i_1.in
6355,one-to-rule,BT,0.122963,instancias/one-to-rule/n_16-pos_10-i_1.in
6356,one-to-rule,BT-F,0.055781,instancias/one-to-rule/n_16-pos_10-i_1.in
6357,one-to-rule,BT-O-G,2.39915,instancias/one-to-rule/n_16-pos_10-i_1.in
6358,one-to-rule,BT-O-C,0.460904,instancias/one-to-rule/n_16-pos_10-i_1.in
6359,one-to-rule,DP,0.009008,instancias/one-to-rule/n_16-pos_10-i_1.in
